#{"t_start": 1775121529.4858098, "env_id": "None"}
r,l,t
-2.0,10,0.00761
325.0,200,0.14935
1.0,14,0.161881
4.0,8,0.169411
-18.0,2,0.173931
-16.0,11,0.185456
-13.0,1,0.186456
0.0,1,0.186456
39.0,14,0.204505
150.0,62,0.277711
-11.0,3,0.283206
-6.0,8,0.295753
-5.0,15,0.319782
136.0,122,0.493325
-10.0,1,0.49433
-12.0,11,0.511848
8.0,6,0.525909
172.0,57,0.595758
-18.0,2,0.595758
170.0,41,0.64437
61.0,49,0.698557
61.0,45,0.765804
126.0,29,0.809911
250.0,200,1.096651
-16.0,2,1.103165
-2.0,1,1.103165
3.0,7,1.116726
4.0,10,1.130259
46.0,26,1.176409
-13.0,3,1.181412
4.0,19,1.20498
224.0,71,1.31727
294.0,166,1.537807
241.0,162,1.749829
20.0,29,1.787442
-14.0,3,1.793964
10.0,26,1.834091
158.0,51,1.898777
102.0,30,1.937888
2.0,14,1.953937
-9.0,4,1.96094
-2.0,1,1.967457
25.0,22,1.999027
91.0,36,2.05316
332.0,200,2.357606
6.0,14,2.385164
7.0,5,2.391162
396.0,200,2.676489
125.0,35,2.732092
-5.0,6,2.739608
-14.0,4,2.747157
-10.0,1,2.748157
15.0,7,2.762193
3.0,4,2.768734
-3.0,4,2.775275
337.0,163,2.993307
-10.0,4,3.00031
-6.0,2,3.001311
-9.0,19,3.031883
165.0,81,3.159703
1.0,3,3.164221
-13.0,1,3.164221
-11.0,8,3.17773
19.0,9,3.192784
6.0,2,3.192784
85.0,57,3.266973
-9.0,2,3.270974
-15.0,1,3.270974
24.0,28,3.304078
387.0,200,3.601935
-12.0,2,3.607455
48.0,24,3.644578
169.0,47,3.708264
15.0,6,3.71679
280.0,122,3.878334
-5.0,2,3.883848
150.0,43,3.946983
11.0,7,3.951983
135.0,37,4.005699
2.0,8,4.015229
1.0,3,4.01723
129.0,50,4.094987
315.0,164,4.362755
-3.0,12,4.387857
519.0,189,4.791303
30.0,16,4.83049
393.0,200,5.300632
-5.0,6,5.316658
4.0,19,5.34525
-14.0,2,5.351249
155.0,54,5.446079
1.0,4,5.451073
21.0,15,5.471654
23.0,13,5.487704
404.0,200,5.793147
-9.0,1,5.797172
171.0,68,5.914955
111.0,60,6.003202
-16.0,2,6.005224
240.0,76,6.144258
501.0,197,6.49603
201.0,48,6.586389
467.0,200,6.980479
124.0,36,7.037667
-11.0,6,7.049183
6.0,4,7.055709
-18.0,8,7.065752
157.0,36,7.126956
1.0,2,7.128957
17.0,6,7.144032
1.0,2,7.145033
151.0,36,7.201214
0.0,5,7.210735
-12.0,5,7.219278
0.0,3,7.225815
423.0,188,7.506069
4.0,6,7.512069
530.0,200,7.826598
0.0,5,7.833102
-18.0,2,7.840122
-15.0,1,7.842121
20.0,7,7.855171
3.0,4,7.8632
6.0,2,7.86421
545.0,200,8.133256
7.0,7,8.141264
109.0,34,8.186414
29.0,6,8.191414
52.0,29,8.239038
8.0,8,8.253087
546.0,200,8.558359
-15.0,1,8.56187
5.0,3,8.563376
-10.0,5,8.572901
49.0,15,8.590429
-15.0,1,8.594948
-1.0,6,8.599953
381.0,146,8.804109
-3.0,4,8.812118
4.0,6,8.820636
16.0,8,8.836689
15.0,9,8.848216
350.0,122,9.022742
-8.0,3,9.027272
-9.0,1,9.028273
14.0,12,9.048324
-13.0,1,9.048324
6.0,4,9.053843
-13.0,3,9.058852
327.0,102,9.198288
73.0,25,9.244899
82.0,21,9.270477
-5.0,4,9.276998
15.0,10,9.289537
24.0,15,9.320105
105.0,37,9.384311
369.0,112,9.56676
12.0,17,9.591831
-1.0,2,9.592832
2.0,3,9.597351
-13.0,8,9.607867
582.0,188,9.903837
-9.0,2,9.903837
33.0,25,9.949936
-9.0,1,9.950935
139.0,37,10.001583
144.0,46,10.081802
222.0,89,10.207982
-16.0,2,10.20898
197.0,57,10.316361
137.0,35,10.379066
-21.0,11,10.403666
195.0,69,10.523595
-5.0,4,10.535186
212.0,49,10.650304
-15.0,2,10.652808
50.0,19,10.693473
197.0,52,10.794816
8.0,6,10.802823
-9.0,1,10.808351
-21.0,4,10.818889
9.0,13,10.846503
656.0,200,11.222904
258.0,53,11.306671
-24.0,6,11.3172
-15.0,1,11.318198
2.0,6,11.327742
136.0,31,11.386928
-19.0,7,11.404979
3.0,4,11.411993
212.0,51,11.497878
-2.0,1,11.498879
310.0,102,11.678709
-4.0,5,11.692732
552.0,200,12.019654
20.0,11,12.031184
1.0,2,12.035707
-1.0,8,12.05025
117.0,35,12.103995
-7.0,4,12.111993
-10.0,1,12.111993
4.0,8,12.128036
160.0,37,12.193255
-9.0,1,12.193255
192.0,42,12.264528
567.0,200,12.555872
650.0,200,12.870386
96.0,29,12.913995
184.0,42,12.971666
-15.0,1,12.971666
-9.0,1,12.973176
10.0,12,12.98772
21.0,9,12.997237
89.0,32,13.045877
-13.0,1,13.051876
-14.0,4,13.060401
235.0,50,13.130638
-9.0,1,13.131638
-15.0,1,13.139154
-5.0,7,13.146674
9.0,3,13.153177
-17.0,3,13.159196
10.0,4,13.164723
-7.0,5,13.169719
-15.0,1,13.17072
14.0,22,13.212833
8.0,11,13.228869
22.0,5,13.234384
344.0,81,13.37975
-2.0,1,13.38075
-3.0,2,13.386274
208.0,51,13.477489
9.0,12,13.492012
60.0,19,13.518564
0.0,1,13.525083
179.0,50,13.597253
0.0,4,13.604788
0.0,1,13.604788
2.0,3,13.609787
8.0,8,13.622831
270.0,66,13.735194
23.0,7,13.744712
13.0,5,13.752719
63.0,26,13.795856
-15.0,1,13.796857
-15.0,1,13.80337
-15.0,1,13.804383
8.0,4,13.811393
5.0,7,13.829474
-2.0,14,13.865648
45.0,27,13.944991
-13.0,1,13.946011
3.0,20,13.993239
-9.0,1,13.993239
0.0,1,13.998264
17.0,18,14.02988
10.0,4,14.038413
643.0,200,14.411174
724.0,200,14.773202
-17.0,14,14.796775
10.0,2,14.798775
10.0,4,14.805304
0.0,3,14.811305
-13.0,1,14.811305
-6.0,4,14.815828
-24.0,6,14.828363
1.0,10,14.845426
-5.0,2,14.853951
1.0,4,14.864491
746.0,200,15.37368
-2.0,3,15.376713
28.0,16,15.40931
46.0,22,15.455013
699.0,200,15.968307
-5.0,4,15.97885
0.0,2,15.980849
-14.0,7,15.997927
1.0,2,16.006459
221.0,64,16.156085
17.0,13,16.201787
-4.0,3,16.211328
-4.0,3,16.214854
16.0,8,16.2339
300.0,69,16.386491
168.0,41,16.480825
35.0,12,16.510422
4.0,8,16.524487
-2.0,1,16.526505
0.0,1,16.528504
835.0,200,16.99192
11.0,5,17.005991
304.0,68,17.16054
3.0,2,17.163056
807.0,200,17.557019
4.0,12,17.574558
320.0,93,17.73554
19.0,8,17.750071
40.0,19,17.785723
395.0,85,17.938076
62.0,23,17.970161
-3.0,2,17.974678
-2.0,7,17.981675
-20.0,2,17.987211
763.0,200,18.398155
868.0,200,18.843088
-6.0,6,18.855646
8.0,2,18.864164
3.0,2,18.866165
-2.0,1,18.875212
152.0,40,18.95798
831.0,200,19.401058
-11.0,11,19.424643
6.0,12,19.449702
637.0,150,19.775947
387.0,81,19.942031
243.0,78,20.113638
836.0,200,20.495909
289.0,73,20.627294
259.0,57,20.736673
-15.0,2,20.740673
243.0,56,20.829976
440.0,96,20.990438
100.0,27,21.04008
-3.0,2,21.045611
159.0,38,21.118861
7.0,10,21.138913
-13.0,1,21.138913
909.0,200,21.517181
-5.0,2,21.523691
855.0,200,21.852103
-18.0,3,21.854628
12.0,9,21.870661
540.0,114,22.095888
-1.0,5,22.101891
652.0,155,22.399139
-18.0,4,22.405668
377.0,84,22.54005
31.0,17,22.565299
360.0,73,22.704686
7.0,5,22.711691
268.0,76,22.83598
422.0,95,22.984344
825.0,200,23.314068
632.0,136,23.537923
960.0,200,23.989576
1003.0,200,24.463239
55.0,17,24.50137
963.0,200,24.896714
735.0,131,25.133134
32.0,16,25.166734
835.0,160,25.44905
633.0,130,25.684191
337.0,83,25.83607
219.0,41,25.914314
62.0,34,25.97403
1004.0,200,26.310388
663.0,138,26.607958
392.0,83,26.77672
-9.0,1,26.777724
5.0,4,26.784242
929.0,200,27.146154
1061.0,200,27.488696
43.0,32,27.543834
842.0,181,27.901429
373.0,89,28.098113
996.0,200,28.570123
659.0,130,28.971382
-2.0,9,29.001558
1073.0,200,29.626384
-7.0,11,29.656018
8.0,6,29.674071
-7.0,7,29.687134
811.0,171,30.121916
1009.0,200,30.577055
1098.0,200,30.960673
881.0,179,31.278443
193.0,42,31.356654
898.0,169,31.735793
4.0,31,31.828182
1078.0,200,32.407119
1055.0,200,32.936225
603.0,116,33.244432
5.0,6,33.255975
5.0,23,33.315711
1000.0,180,33.751713
1069.0,200,34.23543
1134.0,200,34.635394
1089.0,200,35.00699
766.0,132,35.306617
456.0,77,35.475891
-3.0,7,35.494475
-3.0,4,35.500487
12.0,22,35.545156
1163.0,200,36.021794
276.0,50,36.133113
1160.0,200,36.528549
42.0,16,36.560118
576.0,99,36.753625
-7.0,1,36.759644
723.0,134,37.009935
455.0,77,37.144802
1213.0,200,37.554484
1080.0,178,37.887938
-3.0,7,37.900463
1168.0,200,38.276996
1143.0,200,38.648336
1242.0,200,39.001834
511.0,87,39.150754
1176.0,200,39.53384
1154.0,200,39.88592
83.0,15,39.917506
1122.0,200,40.28898
-9.0,1,40.289981
216.0,40,40.348132
429.0,72,40.469025
1202.0,200,40.807009
112.0,21,40.850136
542.0,91,41.039254
1177.0,200,41.477554
844.0,150,41.847357
1206.0,200,42.313781
13.0,23,42.37047
1166.0,200,42.926527
-3.0,13,42.962142
912.0,164,43.433223
1159.0,200,43.998747
4.0,3,44.011289
1119.0,200,44.529494
915.0,168,44.999966
1165.0,200,45.589478
-4.0,6,45.606601
437.0,78,45.853758
1129.0,200,46.461338
1054.0,200,47.051484
1166.0,200,47.64569
1.0,2,47.648696
1209.0,200,48.277538
1.0,2,48.287073
6.0,10,48.31925
1137.0,200,48.912195
144.0,24,48.984474
1125.0,200,49.551405
1198.0,200,49.991295
169.0,31,50.046455
1115.0,200,50.40607
1129.0,200,50.789251
704.0,120,51.019389
15.0,7,51.036475
-2.0,1,51.038475
1172.0,200,51.514709
1168.0,200,52.139635
207.0,200,52.797171
172.0,121,53.172921
1137.0,200,53.793015
1173.0,200,54.734428
179.0,30,54.954702
38.0,24,55.096592
1145.0,200,56.75327
1128.0,200,57.687998
1185.0,200,58.614199
1220.0,200,59.611027
1125.0,200,60.584625
1222.0,200,61.37797
66.0,22,61.45039
1128.0,200,62.321857
205.0,200,63.097903
1202.0,200,63.902209
1161.0,200,64.886051
1169.0,200,65.744297
1118.0,200,66.711476
1126.0,200,67.56505
-9.0,1,67.567066
1144.0,200,68.372119
488.0,83,68.658511
1158.0,200,69.34662
-9.0,1,69.34762
897.0,157,69.900968
73.0,91,70.217774
244.0,200,70.964553
46.0,10,71.000736
187.0,29,71.100692
285.0,55,71.270179
1235.0,200,71.891977
1159.0,200,72.42607
685.0,123,72.88133
1124.0,200,73.594901
224.0,42,73.721376
56.0,71,73.965023
1141.0,200,74.556263
1120.0,200,75.059613
1158.0,200,75.541326
2.0,3,75.549858
-8.0,2,75.551859
-2.0,1,75.553368
1168.0,200,76.092992
-8.0,2,76.101526
19.0,39,76.209484
548.0,104,76.487976
1119.0,200,76.961217
220.0,200,77.425029
79.0,94,77.628767
1159.0,200,78.123638
1137.0,200,78.618719
813.0,140,78.969005
495.0,84,79.196623
676.0,113,79.453546
19.0,35,79.545957
55.0,70,79.751394
1149.0,200,80.23504
1167.0,200,80.8217
1213.0,200,81.685402
1121.0,200,82.386471
1075.0,200,82.913312
1147.0,200,83.567092
-1.0,9,83.591712
1090.0,200,84.199209
1199.0,200,84.778871
1228.0,200,85.488385
1.0,2,85.490389
1153.0,200,86.05779
69.0,76,86.325817
589.0,96,86.849033
1167.0,200,88.259623
1052.0,171,89.392843
6.0,2,89.410945
240.0,179,90.298571
1172.0,200,90.917121
14.0,5,90.935178
92.0,115,91.216084
188.0,200,91.703631
561.0,109,91.970566
7.0,17,92.014987
277.0,55,92.131268
-2.0,8,92.151832
209.0,41,92.299444
-2.0,1,92.300445
186.0,177,92.90549
1145.0,193,93.493406
1232.0,200,94.12956
-1.0,15,94.172262
1175.0,200,94.91105
51.0,11,94.949219
-2.0,1,94.951221
1176.0,200,95.568571
6.0,4,95.583641
1069.0,185,96.097348
196.0,33,96.183443
12.0,22,96.236806
15.0,25,96.308565
503.0,94,96.624927
143.0,33,96.799411
1213.0,200,98.012247
911.0,150,98.945273
737.0,119,99.367884
1112.0,200,99.954514
-2.0,8,99.971045
-4.0,2,99.973563
1109.0,200,100.430475
572.0,104,100.652109
1.0,2,100.659628
17.0,27,100.721786
190.0,153,101.055736
36.0,7,101.068263
1147.0,200,101.456975
1196.0,200,101.853968
1151.0,200,102.223014
464.0,83,102.391624
497.0,88,102.581657
177.0,200,102.946159
-7.0,1,102.947158
1162.0,200,103.355989
1153.0,200,103.884043
228.0,200,104.378704
-7.0,1,104.386233
310.0,54,104.493081
118.0,21,104.542778
96.0,17,104.582885
97.0,19,104.616696
1174.0,200,105.020969
61.0,14,105.056094
13.0,27,105.109241
-9.0,1,105.109241
864.0,150,105.383036
1213.0,200,105.743167
1119.0,200,106.090057
92.0,116,106.304716
1151.0,200,106.681273
-2.0,1,106.68779
1099.0,200,107.048279
944.0,164,107.342147
1143.0,200,107.697593
900.0,156,107.997231
1172.0,200,108.355603
1147.0,200,108.796074
1154.0,200,109.326247
1195.0,200,109.861424
-9.0,1,109.86396
34.0,35,109.948765
1107.0,200,110.458917
1156.0,200,110.966955
1155.0,200,111.380324
1166.0,200,111.823162
1163.0,200,112.277869
315.0,53,112.408955
1009.0,200,112.84111
75.0,91,113.004633
1195.0,200,113.413217
-6.0,18,113.437305
1137.0,200,113.959841
84.0,81,114.153002
1082.0,181,114.535197
761.0,130,114.784367
-8.0,2,114.789372
987.0,171,115.154906
1204.0,200,115.562222
1195.0,200,115.9363
1198.0,200,116.291328
1142.0,200,116.649251
514.0,91,116.805134
453.0,86,116.964332
1181.0,200,117.320314
1170.0,200,117.684425
1180.0,200,118.041621
670.0,120,118.261622
488.0,88,118.400955
8.0,9,118.414002
122.0,24,118.449577
1213.0,200,118.800717
50.0,72,118.929591
-9.0,1,118.93059
-6.0,4,118.937119
1074.0,191,119.256145
750.0,139,119.471757
1223.0,200,119.821674
0.0,10,119.83826
-2.0,1,119.839258
783.0,142,120.132118
1155.0,200,120.615497
219.0,41,120.724044
1182.0,200,121.244841
76.0,14,121.285993
708.0,137,121.621205
-7.0,1,121.622206
